route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
560022,9,56,Alampra Bus Station - Athienou (via HIGHWAY),,3,408080,FFFFFF
570011,9,57,Dali - Alampra Bus Station,,3,008080,FFFFFF
570012,9,57,Alampra Bus Station - Dali,,3,008080,FFFFFF
590011,9,59,Marki - Kotsiatis - Alampra Bus Station,,3,FF8080,000000
590012,9,59,Alampra Bus Station - Kotsiatis - Marki,,3,FF8080,000000
600011,9,60,Mitsero - Agrokipia - Ag. Ioannis - Tamasos Bus Station,,3,808080,FFFFFF
600012,9,60,Tamasos Bus Station - Ag. Ioannis - Agrokipia - Mitsero,,3,808080,FFFFFF
610011,9,61,Alithinou - Polystypos - Mitsero - Tamasos Bus Station,,3,8080FF,FFFFFF
610012,9,61,Tamasos Bus Station - Mitsero - Polystypos - Alithinou,,3,8080FF,FFFFFF
620011,9,62,Palaichori - Ag Sotira - Apliki - Ag. Epifanios - Tamasos Bus Station,,3,008000,FFFFFF
620012,9,62,Tamasos Bus Station - Ag. Epifanios - Apliki - Ag Sotira - Palaichori,,3,008000,FFFFFF
620021,9,62,Palaichori - Apliki - Ag Epifanios - Tamasos Bus Station,,3,008000,FFFFFF
620022,9,62,Tamasos Station - Ag Epifanios - Apliki - Palaichori,,3,008000,FFFFFF
630011,9,63,Fterikoudi - Askas - Palaichori,,3,800000,FFFFFF
630012,9,63,Palaichori - Askas - Fterikoudi,,3,800000,FFFFFF
630021,9,63,Fterikoudi - Askas - Palaichori - Apliki - Ag Epifanios - Tamasos Station,,3,800000,FFFFFF
630022,9,63,Tamasos Station - Ag. Epifanios - Apliki - Palaichori - Aksas - Fterikoudi,,3,800000,FFFFFF
630031,9,63,Fterikoudi - Askas - Palaichori - Ag Sotira - Apliki - Ag Epifanios - Tamasos Station,,3,800000,FFFFFF
630032,9,63,Tamasos Station - Ag. Epifanios - Apliki -Ag Sotira - Palaichori - Aksas - Fterikoudi,,3,800000,FFFFFF
640011,9,64,Agros - Palaichori,,3,8000FF,FFFFFF
640012,9,64,Palaichori - Agros,,3,8000FF,FFFFFF
640021,9,64,Agros - Palaichori - Apliki - Ag. Epifanios - Tamasos Station,,3,8000FF,FFFFFF
640022,9,64,Tamasos Station - Ag Epifanios - Apliki - Palaichori - Agros,,3,8000FF,FFFFFF
640031,9,64,Agros - Palaichori - Ag Sotira - Apliki - Ag. Epifanios - Tamasos Station,,3,8000FF,FFFFFF
640032,9,64,Tamasos Station - Ag Epifanios - Apliki - Ag Sotira - Palaichori - Agros,,3,8000FF,FFFFFF
650011,9,65,Kampi - Farmakas - Gourri - Kalo Chorio - Tamasos Bus Station,,3,8000FF,FFFFFF
650012,9,65,Tamasos Bus St. - Kalo Chorio - Gourri - Farmakas - Kampi,,3,8000FF,FFFFFF
660011,9,66,Gourri - Kalo Chorio - Malounta - Tamasos Bus Station,,3,804000,FFFFFF
660012,9,66,Tamasos Bus Station - Malounta - Kalo Chorio - Gourri,,3,804000,FFFFFF
670011,9,67,Kalo Chorio - Klirou - Malounta - Tamasos Bus Station,,3,808000,FFFFFF
670012,9,67,Tamasos Bus Station - Malounta - Klirou - Kalo Chorio,,3,808000,FFFFFF
680011,9,68,Kapedes - Kampia - Pera Oreinis - Politiko - Episkopip - Psimolofou - Deftera,,3,808000,FFFFFF
680012,9,68,Deftera - Psimolofou - Episkopio - Politiko - Pera Oreinis - Kampia - Kapedes,,3,808000,FFFFFF
680021,9,68,Kapedes - Pera Oreinis - Episkopio - Deftera,,3,808000,FFFFFF
680022,9,68,Deftera -Psimolofou -Episkopio -Pera Oreinis -Kapedes,,3,808000,FFFFFF
690011,9,69,Ergates - Anagia,,3,FF80C0,000000
690012,9,69,Anagia - Ergates,,3,FF80C0,000000
690021,9,69,Ergates - Anagia,,3,FF80C0,000000
690022,9,69,Anagia - Ergates,,3,FF80C0,000000
700011,9,70,Deneia - Kokkinotrimithia A Setl. - Kokkinotrimithia,,3,00FF00,000000
700012,9,70,Kokkinotrimithia - Kokkinotrimithia A Setl. - Deneia,,3,00FF00,000000
710011,9,71,Mammari - Mammari Setl. - Kokkinotrimithia,,3,0080FF,FFFFFF
710012,9,71,Kokkinotrimithia - Mammari Setl. - Mammari,,3,0080FF,FFFFFF
720011,9,72,Meniko - Akaki,,3,0080FF,FFFFFF
720012,9,72,Akaki - Meniko,,3,0080FF,FFFFFF
730011,9,73,Paliometocho Setl. - Kokkinotrimithia,,3,804040,FFFFFF
730012,9,73,Kokkinotrimithia - Paliometocho Setl.,,3,804040,FFFFFF
740011,9,74,Ave. Agiou Georgiou/Lakatamia - Anthoupoli - Kokkinotrimitia,,3,008080,FFFFFF
740012,9,74,Kokkinotrimithia - Anthoupoli - Ave. Agiou Georgiou/Lakatamia,,3,008080,FFFFFF
750011,9,75,Lagoudera - Xyliatos - Kato Moni - Peristerona,,3,FF8080,000000
750012,9,75,Peristerona - Kato Moni - Xyliatos - Lagoudera,,3,FF8080,000000
760011,9,76,Xyliatos - Kato Moni - Peristerona,,3,0080FF,FFFFFF
760012,9,76,Peristerona - Kato Moni - Xyliatos,,3,0080FF,FFFFFF
770011,9,77,Nikitari - Vyzakia - Potami - Astromeritis,,3,FF0000,FFFFFF
770012,9,77,Astromeritis - Potami - Vyzakia - Nikitari,,3,FF0000,FFFFFF
780011,9,78,Ag. Eirini - Kannavia - Vyzakia - Potami - Astromeritis,,3,8080C0,FFFFFF
780012,9,78,Astromeritis - Potami - Vyzakia - Kannavia - Ag. Eirini,,3,8080C0,FFFFFF
800011,9,80,Flasou - Linou - Atsas,,3,0080FF,FFFFFF
800012,9,80,Atsas - Linou - Flasou,,3,0080FF,FFFFFF
810011,9,81,Prodromos - Pedoulas - Kalopanagiotis - Atsas,,3,FF0080,FFFFFF
810012,9,81,Atsas - Kalopanagiotis - Pedoulas - Prodromos,,3,FF0080,FFFFFF
810021,9,81,Prodromos - Pedoulas - Kalopanagiotis - Flasou - Atsas,,3,FF0080,FFFFFF
810022,9,81,Atsas - Flasou - Kalopanagiotis - Pedoulas - Prodromos,,3,FF0080,FFFFFF
820011,9,82,Kampos - Tsakkistra - Kikkos - Gerakies - Atsas,,3,008080,FFFFFF
820012,9,82,Atsas - Gerakies - Kikkos - Tsakkistra - Kampos,,3,008080,FFFFFF
830011,9,83,Ag. Theodoros - Evrychou,,3,8080C0,FFFFFF
830012,9,83,Evrychou - Ag. Theodoros,,3,8080C0,FFFFFF
840011,9,84,Galata - Evrychou,,3,0080C0,FFFFFF
840012,9,84,Evrychou - Galata,,3,0080C0,FFFFFF
840021,9,84,Galata - Kaliana - Evrychou,,3,0080C0,FFFFFF
840022,9,84,Evrychou - Kaliana - Galata,,3,0080C0,FFFFFF
850011,9,85,Chandria - Kyperounta - Kakopetria,,3,FF00FF,FFFFFF
850012,9,85,Kakopetria - Kyperounta - Chandria,,3,FF00FF,FFFFFF
860011,9,86,Kourdali - Spilia - Kakopetria,,3,800040,FFFFFF
860012,9,86,Kakopetria - Spilia - Kourdali,,3,800040,FFFFFF
870011,9,87,Troodos - Kakopetria,,3,FF8000,000000
870012,9,87,Kakopetria - Troodos,,3,FF8000,000000
1010011,9,101,Tamasos Bus Station - Makario Stadium Bus Station,,3,0052A4,FFFFFF
1010012,9,101,Makario Stadium Bus Station - Tamasos Bus Station,,3,0052A4,FFFFFF
1560011,9,56L,Lympia - Alampra Ind. Area - Alampra Bus Station,,3,FF0000,FFFFFF
1560012,9,56L,Alampra Bus Station - Alampra Ind. Area - Lympia,,3,FF0000,FFFFFF
1680011,9,68B,Pera Oreinis - Politiko - Episkopio - Psimilofou - Deftera,,3,FF0080,FFFFFF
1680012,9,68B,Deftera - Psimilofou - Episkopio - Politiko - Pera Oreinis,,3,FF0080,FFFFFF
2230011,9,23A,Analiontas - Tseri,,3,FF80C0,000000
2230012,9,23A,Tseri - Analiontas,,3,FF80C0,000000
4000011,9,400,Astromeritis - Peristerona - Akaki - Kokkinotrimithia - Makario Bus Station - Solomou Square,,3,FF0000,FFFFFF
4000012,9,400,Solomou Square - Makario Bus Station - Nicosia Mall - Kokkinotrimithia - Akaki - Peristerona - Astromeritis,,3,FF0000,FFFFFF
4000021,9,400,Astromeritis - Makario Stadium Bus Station,,3,FF0000,FFFFFF
4000022,9,400,Makario Stadium Bus Station - Astromeritis,,3,FF0000,FFFFFF
4050011,9,405,Kakopetria -Evrychou(MR) - Akaki/Peristerona/Astromeritis(MR) -Kok/mithia-Makario Station-Solomou Sq.-Nicosia/Kolokasi,,3,804040,FFFFFF
4050012,9,405,Nicosia/Kolokasi-Diagorou-Makario St.-Nicosia Mall-Kok/thia - Akaki/Peristerona/Astromeritis(MR)-Evrychou(MR)-Kakopetria,,3,804040,FFFFFF
4050041,9,405,Kakopetria - Astromeritis - Makario Stadium Bus St.,,3,804040,FFFFFF
4050042,9,405,Makario Stadium Bus St. - Astromeritis - Kakopetria,,3,804040,FFFFFF
4070011,9,407,Chandria - Kakopetria - Astromeritis - Gen. Hospital,,3,808000,FFFFFF
4070012,9,407,Gen. Hospital - Astromeritis - Kakopetria - Chandria,,3,808000,FFFFFF
4080021,9,408,Troodos - Kakopetria,,3,804040,FFFFFF
4080022,9,408,Makario St - Kakopetria - Troodos,,3,804040,FFFFFF
5010011,9,1,Makario Stadium - Strovolos St. - Solomou Sq.,,3,FF9900,000000
5010012,9,1,Solomou Sq. - Strovolos St. - Makario Stadium,,3,FF9900,000000
5020011,9,2,Tamasos Bus Station - Strovolos Station - Solomou Square,,3,3366FF,FFFFFF
5020012,9,2,Solomou Square - Strovolos St. - Tamasos Bus Station,,3,3366FF,FFFFFF
5020021,9,2,Lakatameia - Strovolos Station - Solomou Square,,3,3366FF,FFFFFF
5020022,9,2,Solomou Square - Strovolos St. - Lakatameia,,3,3366FF,FFFFFF
5030011,9,3,Alampra Bus St. - Gen. Hospital Bus St. - Solomou Square,,3,0000FF,FFFFFF
5030012,9,3,Solomou Sq. - Alampra Bus St.,,3,0000FF,FFFFFF
5040011,9,4,Gen. Hospital - Solomou Square,,3,CCCC00,000000
5040012,9,4,Solomou Square - Gen. Hospital,,3,CCCC00,000000
5040021,9,4, Calsberg - General - Hospital - Solomou Square.,,3,CCCC00,000000
5040022,9,4,Solomou Square - General Hospital - Calsberg,,3,CCCC00,000000
5050011,9,5,Alampra Bus Station - Solomou Square,,3,339969,000000
5050012,9,5,Solomou Square - Alampra Bus Station,,3,339969,000000
5050021,9,5,Alambra Station - Industrial Dali - Carlsberg - Highway - Solomos Square,,3,339969,000000
5050022,9,5,Solomou Square - Highway - Carlsberg - Industrial Dali - Alampra Bus Station,,3,339969,000000
7000011,9,X400,Chandria - Kyperounta - Makario Stadium -  Nicosia General Hospital,,3,808080,FFFFFF
7000012,9,X400,General Hospital - Makario Stadium -  Kyperounta - Chandria,,3,808080,FFFFFF
7010011,9,X200,Tamasos Station - GSP Stadium - General Hospital,,3,345C5A,FFFFFF
7010012,9,X200,General Hospital - GSP Stadium - Tamasos Station,,3,345C5A,FFFFFF
8010011,9,N1,Nicosia Mall - Makario Stadium - Solomou Sq.,,3,0000FF,FFFFFF
8010012,9,N1,Solomou Sq. - Makario Stadium - Nicosia Mall,,3,0000FF,FFFFFF
8020011,9,N2,Makario Stadium - Solomou Sq. - Univ. of Cyprus,,3,FF8000,000000
8020012,9,N2,Univ. of Cyprus - Solomou Sq. - Makario Stadium,,3,FF8000,000000
8030011,9,N3,Makario Stadium - Strovolos St. - Gen. Hospital Station,,3,008080,FFFFFF
8030012,9,N3,Gen. Hospital Station - Strovolos St. - Makario Stadium,,3,008080,FFFFFF
8040011,9,N4,Alampra Bus Station - Gen. Hospital Bus Station - Solomou Square,,3,0080FF,FFFFFF
8040012,9,N4,Solomou Square - Gen. Hospital Bus Station - Alampra Bus Station,,3,0080FF,FFFFFF
8050011,9,N5,Tamasos Bus Station - Strovolos St - Solomou Square,,3,FF00FF,FFFFFF
8050012,9,N5,Solomou Sq. - Strovolos St. - Tamasos Bus Station,,3,FF00FF,FFFFFF
9010021,9,L1,Solomos Sq. - City Hall - Ektoros - Palouriotissa - Famagusta Gate - Archbishopric - Solomos Sq.,,3,740074,FFFFFF
20000011,10,430,Larnaca Station - Airport - Kiti - Pervolia,,3,CCCC00,000000
20000012,10,430,Pervolia - Kiti - Airport - Larnaca station,,3,CCCC00,000000
20000021,10,430,Larnaca Station - Pervo,,3,CCCC00,000000
20000031,10,430,Larnaca - Pervolia,,3,CCCC00,000000
20000032,10,430,Pevolia,,3,CCCC00,000000
20010011,10,417,Larnaca Station - Aradippou,,3,1C8600,FFFFFF
20010012,10,417,Aradippou - Larnaca Station,,3,1C8600,FFFFFF
20010021,10,417,Larnaca Station - Industrial Area - Aradippou,,3,1C8600,FFFFFF
20010022,10,417,Aradippou - Industrial Area - Larnaca Station,,3,1C8600,FFFFFF
20030011,10,431,Larnaca Station-Airport -  Meneou - Dromolaxia,,3,CC00E0,FFFFFF
20030012,10,431,Dromolaxia - Meneou - Airport - Larnaca St.,,3,CC00E0,FFFFFF
20040011,10,418,Larnaca Station - Lividia - Kellia - Troulloi,,3,33CC33,000000
20040012,10,418,Troulloi - Kellia - Livadia - Larnaca Station,,3,33CC33,000000
20050011,10,419,Larnaca Station - Oroklini,,3,FF33CC,FFFFFF
20050012,10,419,Oroklini - Larnaca Station,,3,FF33CC,FFFFFF
20050022,10,419,Oroklini - Larnaca Station,,3,FF33CC,FFFFFF
20060011,10,432,Larnaca Station - Airport - Dromoloxia - Kiti - Tersefanou,,3,FF0000,FFFFFF
20060012,10,432,Tersefanou - Kiti - Dromolaxia - Airport - Larnaca Station,,3,FF0000,FFFFFF
20070011,10,420,Larnaca Station - Kamares - Kalo Chorio,,3,D6AA80,000000
20070012,10,420,Kalo Chorio - Kamares - Larnaca Station,,3,D6AA80,000000
20070021,10,420,Larnaca Station - Kamares - Kalo Chorio,,3,D6AA80,000000
20070022,10,420,Kalo Chorio - Kamares - (Lyceem) - Larnaca Station,,3,D6AA80,000000
20070041,10,420,Larnaka - Kalo Chorio,,3,D6AA80,000000
20070042,10,420,Kalo Chorio - Larnaka,,3,D6AA80,000000
20080011,10,421,Larnaca Station - Fire Station - Kamares,,3,FF80C0,000000
20080012,10,421,Kamares - Fire Station - Larnaca Station,,3,FF80C0,000000
20080021,10,421,Larnaca Station - Kamares - Free Trade Zone - Larnaca Station,,3,FF80C0,000000
20080031,10,421,Larnaca Station - Kamares - Free Trade Zone - Larnaca Station,,3,FF80C0,000000
20090011,10,422,Larnaca St. -New Hospital - Vergina ,,3,CC6600,000000
20090012,10,422,Kamares 2 -Zinonas -Vergina -New Hospital - Larnaca St.,,3,CC6600,000000
20090022,10,422,Kamares 2 -Zinonas-Vergina-New Hospital - Larnaca St.,,3,CC6600,000000
20090032,10,422,Kamares 2 - Zinonas - Vergina - New Hospital - Larnaca Station,,3,CC6600,000000
20100011,10,418L,Larnaca Station - Chrysopolitissa -  Αg. Anargyroi - Livadia,,3,004000,FFFFFF
20100012,10,418L,Livadia - Ag. Anargyroi - Chrysopolotissa - Larnaca,,3,004000,FFFFFF
20100021,10,418L,Larnaca Station - Chrysopolitissa - Ag. Anargyroi-Livadia-Larnaca Station,,3,004000,FFFFFF
20110011,10,423,Larnaca Station- Faneromeni - Drosia Area -Mall,,3,FF80FF,000000
20110012,10,423,New Hospital - Drosia Area - Faneromeni - Larnaca Station,,3,FF80FF,000000
20120011,10,424,Larnaca St.- Old Hospital-CTO - Pyla,,3,94462C,FFFFFF
20120012,10,424,Pyla - CTO - Larnaca Station,,3,94462C,FFFFFF
20120021,10,424,Larnaca Station -  Old Hospital-CTO - Pyla,,3,94462C,FFFFFF
20120022,10,424,Pyla - CTO - Larnaca Station,,3,94462C,FFFFFF
20120032,10,424,Pyla - Larnaka,,3,94462C,FFFFFF
20120041,10,424,Larnaca St  - Pyla,,3,94462C,FFFFFF
20120042,10,424,Pyla - Larnaca St,,3,94462C,FFFFFF
20150011,10,425,Dekeleia - C.T.O. - Larnaca Station - Foinikoudes- Makenzy - Airport,,3,791D6E,FFFFFF
20150012,10,425,Airport - Makenzy - Old Hospital - C.T.O. - Dekeleia,,3,791D6E,FFFFFF
20150021,10,425,Larnaca Station - Foinikoudes - Makenzy - Airport,,3,791D6E,FFFFFF
20150022,10,425,Airport - Makenzy - Larnaca Station,,3,791D6E,FFFFFF
20150031,10,425,Dekeleia - C.T.O. - Larnaca Station,,3,791D6E,FFFFFF
20150032,10,425,Larnaca Station - Harbour - KOT - Dekeleia,,3,791D6E,FFFFFF
20160011,10,426,Larnaca Station - Kalogera - E.A.C. - New Hospital - Kokkines - Tsiakkilero - Aradippou,,3,DF32FF,FFFFFF
20160012,10,426,Aradippou - Tsiakkilero - Kokkines - New Hospital - E.A.C. - Kalogera - Larnaca Station,,3,DF32FF,FFFFFF
20170011,10,427,Larnaca St. - Harbour - Fire Station - Old Hospital - Foinikoudes - New Hospital - Cineplex - Faneromeni - Larnaca St.,,3,0000A0,FFFFFF
20170021,10,427,Larnaca.St - Old Hospiital - Foinikoudes - Larnaca St.,,3,0000A0,FFFFFF
20180011,10,428,Larnaca St. - Tsiakkilero- Aradippou - Pascal Area,,3,8080FF,FFFFFF
20180012,10,428,Pascal School - Aradippou -Tsiakkilero - Larnaca St. ,,3,8080FF,FFFFFF
20190011,10,429,Larnaca Station - Airport - Faros,,3,400080,FFFFFF
20190012,10,429,Faros - Meneou - Airport - Larnaca Station,,3,400080,FFFFFF
20190022,10,429,Faros - Meneou - Tekke -  Airport - Larnaca Station,,3,400080,FFFFFF
20210011,10,442,Nightly Larnaca Station - Livadia - Kellia - Troulloi,,3,00FFFF,000000
20210012,10,442,Nightly Troulloi - Kellia - Livadia - Larnaca station,,3,00FFFF,000000
20220011,10,443,Nightly Larnaca St. -Harbour - Fire St. - Old Hospital -Foinikoudes - New Hospital - Cineplex - Faneromeni - Larnaca St.,,3,808080,FFFFFF
20230011,10,444,Nightly Larnaca St. - Mitropoli - Trifilia - Tsiakkilero- G.S.Z. Stadium- Vergina- Aradippou ,,3,804040,FFFFFF
20230012,10,444,Nightly Aradippou - Vergina - G.S.Z. Stadium - Tsiakkilero - Trifilia - Mitropoli - Larnaca Station,,3,804040,FFFFFF
20240011,10,445,Nightly Oroklini - Pyla - Κ.Ο.Τ - Foinikoudes - Makenzy - Larnaca Station,,3,FE5841,000000
20240012,10,445,Nightly Larnaca Station - Makenzy - Foinikoudes - Κ.Ο.Τ. - Pyla - Oroklini,,3,FE5841,000000
20250011,10,446,Nightly Larnaca Station - Makenzy - Dromoloxia - Tersefanou - Kiti - Pervolia,,3,66CCFF,FFFFFF
20250012,10,446,Nightly Pervolia - Kiti - Tersefanou - Dromoloxia - Airport- Makenzy - Larnaca St.,,3,66CCFF,FFFFFF
20260011,10,401,Mari - Vasiliko - Zygi - Kalavasos - Tochni - Choirokoitia - Kofinou Station,,3,4ACFFF,000000
20260012,10,401,Kofinou Station - Choirokoitia - Tochni - Kalavasos - Zygi - Vasiliko - Mari,,3,4ACFFF,000000
20260021,10,401,Mari-Vasiliko-Zygi-Kalavasos-Tochni- Kofinou Station,,3,4ACFFF,000000
20260022,10,401,Kofinou Station-Tochni-Kalavasos-Zygi-Vasiliko-Mari,,3,4ACFFF,000000
20270011,10,402,Maroni - Psematismenos - Choirokoitia - Kofinou - Kofinou Station,,3,E151C5,FFFFFF
20270012,10,402,Kofinou Station-  Kofinou - Choirokoitia- Psematismenos- Maroni,,3,E151C5,FFFFFF
20280011,10,403,Odou - Melini - Ora - Lagia - Choirokoitia - Kofinou Station,,3,39BB41,000000
20280012,10,403,Kofinou Station - Choirokoitia - Lagia - Ora - Melini - Odou,,3,39BB41,000000
20290011,10,404,Agioi Vavatsinias - Lagia - Vavla - Kato Drys - Skarinou - Kofinou Station,,3,632401,FFFFFF
20290012,10,404,Kofinou Station - Skarinou - Kato Drys - Vavla - Lagia - Agioi Vavatsinias,,3,632401,FFFFFF
20300011,10,405,Vavatsinia - Pano Lefkara - Kato Lefkara - Skarinou - Kofinou Station,,3,0FF804,000000
20300012,10,405,Kofinou Station - Skarinou - Kato Lefkara - Pano Lefkara - Vavatsinia,,3,0FF804,000000
20300021,10,405,Vavatsinia - Pano Lefkara - Kato Lefkara - Skarinou - Kofinou Station - Alampra Station,,3,0FF804,000000
20300022,10,405,Kofinou Station - Kato Lefkara - Pano Lefkara - Vavatsinia,,3,0FF804,000000
20310011,10,405A,Pano Lefkara - Kato Lefkara - Skarinou - Kofinou Station,,3,BB0A0D,FFFFFF
20310012,10,405A,Kofinou Station - Skarinou - Kato Lefkara - Pano Lefkara,,3,BB0A0D,FFFFFF
20320011,10,406,Tourist Area Pentaschinos - Agios Theodoros - Kofinou St.,,3,40110F,FFFFFF
20320012,10,406,Kofinou St. - Agios Theodoros - Tourist Area Pentaschinos,,3,40110F,FFFFFF
20330011,10,407,Larnaca St. - Airport - Meneou - Kiti - Mazotos - Tourist Area Pentaschinos - Zygi - Vasiliko ,,3,399001,FFFFFF
20330012,10,407,Zygi -Tourist Area Pentaschinos - Mazotos - Kiti - Meneou - Airport - Larnaca Station,,3,399001,FFFFFF
20340011,10,408,Larnaca Station - Alethriko - Anglisides - Kofinou Station,,3,49580D,FFFFFF
20340012,10,408,Kofinou Station - Anglisides - Alethriko - Larnaca Station,,3,49580D,FFFFFF
20350011,10,408B,Kofinou Station - Anglisides - Vergina- Rizoelia,,3,B94605,000000
20350012,10,408B,Rizoelia - Vergina- Anglisides -Menogeia-Kofinou Station,,3,B94605,000000
20360011,10,409,Larnaca St. - Lympia - Dali - Pera Chorio - Alampra St.,,3,5A82A0,FFFFFF
20360012,10,409,Alampra Station Pera Chorio - Dali - Lympia - Larnaca Station,,3,5A82A0,FFFFFF
20360021,10,409,Larnaca Station-Vergina School -Lympia-Dali-Pera Chorio-Alampra Station,,3,5A82A0,FFFFFF
20360022,10,409,Alampra Station-Pera Chorio-Dali-Lympia-Kosi-Vergina School-Larnaca Station,,3,5A82A0,FFFFFF
20360031,10,409,Larnaca Station - Kosi - Lympia - Dali - Pera Xorio - Alampra Station,,3,5A82A0,FFFFFF
20360032,10,409,Alampra Station - Pera Xorio - Dali - Lympia - Kosi - Larnaca Station,,3,5A82A0,FFFFFF
20370011,10,410,Larnaca Station - Kalo Chorio - Agia Anna - Psevdas - Pyrga - Kornos - Delikipos,,3,75610B,FFFFFF
20370012,10,410,Delikipos - Kornos - Pyrga - Psevdas - Agia Anna - Kalo Chorio - Larnaca Station,,3,75610B,FFFFFF
20370021,10,410,Larnaca Station - Vergina Lyceum- Kalo Chorio- Delikipos,,3,75610B,FFFFFF
20370022,10,410,Delikipos-Kornos-Kalo Chorio-Vergina Lyceum- Larnaca St,,3,75610B,FFFFFF
20370031,10,410,Larnaka  - Kalo Chorio - Agia anna - Psevdas- Pyrga - Kornos - Delikipos,,3,75610B,FFFFFF
20370032,10,410,Delikipos - Kornos - Pyrga - Psvedas - Agia Anna - Kalo Chorio - Larnaca Station,,3,75610B,FFFFFF
20380011,10,412,Larnaca Station - Alethriko - Anglisides - Anafotia - Alaminos,,3,001C9B,FFFFFF
20380012,10,412,Alaminοs - Anafotia - Anglisides - Alethriko - Larnaca Station,,3,001C9B,FFFFFF
20380031,10,412,Larnaca Station - Alethriko - Anglisides - Anafotia - Alaminos,,3,001C9B,FFFFFF
20380032,10,412,Alaminos - Anafotia - Anglisides - Alethriko - Larnaca Station,,3,001C9B,FFFFFF
20380041,10,412,Larnaca Station - Alethriko - Anglisidies - Anafotia - Alaminos,,3,001C9B,FFFFFF
20380042,10,412,Alaminos - Anafotida - Anglisides - Alethriko - Larnaca Station,,3,001C9B,FFFFFF
20390011,10,413,Kivisili - Alethriko - Klavdia - Larnaca Station,,3,0553E2,FFFFFF
20390012,10,413,Larnaca Station - Klavdia - Alethriko - Kivisili,,3,0553E2,FFFFFF
20390021,10,413,Kivisili - Alethriko - Klavdia - Vergina SC - Larnaca Station,,3,0553E2,FFFFFF
20390022,10,413,Larnaca Station - Vergina SC  - Klavdia - Alethriko - Kivisili,,3,0553E2,FFFFFF
20390031,10,413,Kivisili - Alethriko - Klavdia - Larnaca Station,,3,0553E2,FFFFFF
20390032,10,413,Larnaca Station - Klavdia - Alethriko - Kivisili,,3,0553E2,FFFFFF
20400011,10,414,Larnaca Station - Alethriko - Aplanta  - Anglisides - Menogeia - Kofinou Station,,3,FF0080,FFFFFF
20400012,10,414,Kofinou Station - Menogeia - Anglisides - Aplanta - Alethriko - Larnaca Station,,3,FF0080,FFFFFF
20400021,10,414,Larnaca Station - Alethriko-Aplanta-Anglisides-Menogeia-Politiko A- Kofinou Station,,3,FF0080,FFFFFF
20400022,10,414,Kofinou Station - Politiko A - Menogia - Anglisides- Aplanta-Alethriko- Larnaca Station,,3,FF0080,FFFFFF
20410011,10,415,Athienou - Avdellero - Aradippou - Larnaca Station,,3,9D2B14,FFFFFF
20410012,10,415,Larnaca Station - Aradippou - Avdellero - Athienou,,3,9D2B14,FFFFFF
20410021,10,415,Athienou-Avdellero-Aradippou-Vergina School-Larnaca Station,,3,9D2B14,FFFFFF
20410022,10,415,Larnaca Station-Vergina School-Aradippou-Avdellero-Athienou,,3,9D2B14,FFFFFF
20410031,10,415,Athienou - Aradippou - Lyceum Vergina - Larnaca Station,,3,9D2B14,FFFFFF
20410032,10,415,Larnaca - Vergina Lyceum - Aradippou - Athienou,,3,9D2B14,FFFFFF
20420011,10,448,"Nightly Kofinou Station - Larnaca Station (Connection With Routes: 449 450 451)",,3,5BD312,000000
20420012,10,448,"Nightly Larnaca Station - Kofinou Station (Connection With Routes: 449 450 451)",,3,5BD312,000000
20430011,10,449,Nightly Vavatsinia - Pano Lefkara - Kato Lefkara - Kato Drys - Skarinou - Kofinou Station,,3,DFB27F,000000
20430012,10,449,Nightly Kofinou Station - Skarinou - Kato Drys - Kato Lefkara - Pano Lefkara - Vavatsinia,,3,DFB27F,000000
20440011,10,450,Nightly Kalavasos - Tochni - Psematismenos - Maroni - Agios Theodoros - Kofinou - Kofinou Station,,3,990033,FFFFFF
20440012,10,450,Nightly Kofinou Station - Kofinou - Agios Theodoros - Maroni - Psematismenos - Tochni - Kalavasos,,3,990033,FFFFFF
20450011,10,451,Nightly Odou - Melini - Agioi Vavatsinias - Ora - Lagia - Vavla - Choirokoitia - Kofinou Station,,3,FF8080,000000
20450012,10,451,Nightly Kofinou Station - Choirokoitia - Vavla - Lagia - Ora - Agioi Vavatsinias - Melini - Odou,,3,FF8080,000000
20460011,10,452,Nightly Alaminos - Anafotia - Aplanta - Kivisili - Alethriko - Klavdia - Larnaca Station,,3,008000,FFFFFF
20460012,10,452,Nightly Larnaca Station - Klavdia - Alethriko - Kivisili - Aplanta - Anafotia - Alaminos,,3,008000,FFFFFF
20470011,10,454,Nightly Athienou - Avdellero - Aradippou - Larnaca Station,,3,FF99FF,000000
20470012,10,454,Nightly Larnaca Station - Aradippou - Avdellero -Athienou,,3,FF99FF,000000
20480011,10,455,Nightly Kornos - Pyrga - Mosfiloti - Psevdas - Agia Anna - Kalo Chorio - Larnaca Station,,3,0080FF,FFFFFF
20480012,10,455,Nightly Larnaca Station - Kalo Chorio - Agia Anna - Psevdas - Mosfiloti - Pyrga - Kornos,,3,0080FF,FFFFFF
20490011,10,456,Nightly Vasiliko - Mari - Zygi - Tourist Area Pentaschinos - Mazotos - Kiti - Meneou - Airport - Larnaka Station,,3,C53B66,FFFFFF
20490012,10,456,Nightly Larnaka Station - Airport - Meneou - Kiti - Mazotos - Tourist Area Pentaschinos - Zygi - Mari - Vasiliko,,3,C53B66,FFFFFF
20500011,10,440,Larnaca St. - Mackenzie - Mall - Larnaca St.,,3,FF8000,000000
